user_id,indegree,closeness,betweenness,eigenvector
498a85c1654c18ce51fa12f2a090f90,0,0.2338207471955387,9.221827470488696e-05,0.0035114094119454
e1b4a91981cbad08c6d4f01c9bf77a3,123,0.2440863407743317,0.0037263878843787,0.0064022534971004
3536ec867e245cb06a163732fe02048,0,0.2480659851131147,0.0003103737320404,0.0136974540444537
4395d08075ba57e81cd6745a3b34a29,559,0.2834943542529901,0.0159618391133508,0.060799113624548
9e47dbe0fc3a0735eb569c64fce2354,90,0.2292707250492296,0.003088277280669,0.0014646578837953
811d7b4bba91dbb34e8f1e785f96646,64,0.2383946500050529,0.0021230877719162,0.0016712286344269
461b2f001952fc751c481949814d4d6,0,0.2306792913295436,2.683721896848632e-05,0.0021711015141094
49f7278310012367d3bd48b8a8389d5,0,0.2397239392560322,1.0778712175134926e-05,0.0035373932597173
f1097f929e00a1b23269a8042266d4b,0,0.2252903536563591,3.210906125841884e-05,0.0077066708155913
51d9d0c46c9eb1be6d512239246ceb9,0,0.2411956647373147,0.0001485492199453,0.0033783440230775
466717318e45f6a1fa589d62f01de32,0,0.2421386173963493,0.0001195347104834,0.0234857571619833
4d84099e0f928c4401e0138af4d95da,0,0.2483305337257361,0.0005543803363703,0.0024215839412428
abb78874c28ebe121062459201da395,311,0.2597298151215449,0.0143019923535206,0.0024894794583176
53989e5ef7e5af37254f214a51dd29e,0,0.2388333017858793,9.096538045233788e-05,0.0045231265796057
3c323960630430d8e6b1dc88f7594ab,39,0.2285772063160378,0.0001007012873063,0.0051311571435022
53ad735611bfed935fb3a10131e7e72,0,0.2353380034266629,0.0003494758869119,0.0035211643334243
187200bb16b70706d5ab084c3dabf83,0,0.2502883187098084,0.0007550745560643,0.0170019527131586
3902431a599c676c4e4acda52428747,0,0.2396381753294936,6.064321145067307e-05,0.0211213408572665
2b0cbc631a5e62a7ea3f7e6cc78e82a,0,0.2359202699412112,4.826039092610039e-05,0.0176918388012594
16269cec2b07c3ccb036f758f588f0e,50,0.237023057499585,0.000616932488364,0.0024020707124374
f5f960534988caf1026dc3c6dc51b7f,0,0.2388259426528977,0.0001348711320156,0.0016011744217661
9f3cde025a38748061a3040f98b0497,80,0.2367427795983017,0.0011127103911498,0.0028329270563083
2ed81e5f6827a03697889305673a9b1,0,0.2313264518659691,1.5626336370524864e-05,0.0032314897548562
2be2cf48d01f6dd2f0fc27f5fcd19bf,0,0.2253820686331933,2.4341033405701677e-05,0.004342367640203
1205d7fcd7e27b824f532e57fa4e4d9,0,0.2309375239424869,1.8441893920329525e-05,0.0105965477228519
bb41984346e6b581850aac1841a9930,0,0.2337190168086774,4.188972811306779e-05,0.0030490561148403
42bebcbf21034b8950f8cc7b5894ffb,0,0.2339387040582259,2.3994812580415987e-05,0.0027259208573263
034eb168b60e865cc4656cada8c808d,0,0.2424264088220049,3.0539711070739115e-05,0.0030935160781484
fa9abcca59736a8fbddf7c3c248ea30,55,0.2383464757177059,0.0005856904264356,0.0023964425812608
c50c23def3869b3fca03fe288735406,65,0.2446090520136875,0.0008111524148003,0.003289613891137
ed221c038dc5e3ac3497f9685eb243a,0,0.2265603794936465,0.000149008522355,0.0024515424965744
669b7641906cb14d6c9a3b2aa0bd54d,0,0.2397186434087977,1.1629722328465264e-05,0.003488502924599
660248efc78d9617ddf6abb66576e09,0,0.2370468754778642,1.273067848167701e-05,0.013797664897647
2263ccd7165f7fe261feb032f334bbc,0,0.2264998476252499,1.857875062965047e-05,0.0012719092239871
bb65a88d2cca6b27ad7c75439a9d96e,0,0.2444217193673218,0.0002241568370118,0.023801268029974
a4d1a855b9226118cf9ae5d745b8016,0,0.2278754278754279,1.0753032456625915e-05,0.0018327454295769
4f8de0638a404abcf0e6a8d0a34430e,0,0.2356272420112741,1.1904605195061762e-05,0.0028377169854758
b9ad73a930539ade7fb7606a01fbac4,0,0.2362047723324873,0.0001280196328781,0.0020934959133387
3f51970e7ea0c5493c99c7591c1d654,0,0.2427203142265347,0.0002469180565509,0.0115307717811553
72375d28ec1aee728074daac3dde799,50,0.2490223797022159,0.002972057218316,0.0031946199166177
338c2f72eeba7e0412f4d9d683fe2c2,0,0.2397186434087977,1.1629722328465264e-05,0.003488502924599
16d0bee1da2f11c6edba9385fadcfb1,0,0.2437584519792794,3.418460986294184e-05,0.0136385654147426
071db096bd812cf68e13aec90df50d6,0,0.2465890394771527,6.875845418584996e-05,0.0132977144181131
70eb1bd3042317a19c13100c3f0d267,0,0.2442566639805156,8.213485455841987e-05,0.0046256464982059
21077e277677979583db70275a4a59d,0,0.2432306423268658,0.0006336072012603,0.0017196368446984
6121a214990672d48da079af68fef9a,64,0.2669067331768965,0.0017683405264263,0.0042561609775481
4a63b8c4199ddecb9e2a29f304b18d3,113,0.2453657014421837,0.0010461930373513,0.0159428736939983
333905310e5cd10c0cb22590c29d94b,143,0.2339619061582313,0.0043091388410127,0.0024364177753392
52a2de2ba70338b97f2ee31cfdd19da,485,0.3003077468062966,0.0332804023567058,0.0262402690758653
6ed845bd7367575f9ba1962df9bf019,0,0.2486264050993708,0.0016336326423313,0.0247840882314525
45ab641ad044310ada511788824649f,72,0.2492385856757638,0.0019130874088063,0.0029995754215368
84cfd26a8ce73c7a0db385f9afc2d7b,0,0.2337784327158818,5.726089641169258e-05,0.0037970856334556
b753064aef8b54845800c4d947d0b4f,60,0.2308176635752573,0.0029183373543299,0.0013881759155951
ccda23f9ef3cbb10a1c967e1f08333a,0,0.24275072146037,0.0001339104113814,0.0043269862192031
40d2b4218ae15392db5f82db5bb8ae8,0,0.2309217974582258,1.0186268528002506e-05,0.0030570688485834
ae609ef43568389581193a91198eed7,0,0.2303062203394147,1.2657307572006917e-05,0.0113590167105024
b30e0d3e9f78d0df78f94bf4229cc5c,0,0.2378188831419304,1.6680268079936863e-05,0.0136414004230425
73c6cb8bc3c97a08bcd057b5d2ae99c,0,0.236729351193333,1.9484692965112032e-05,0.0192341470897793
74b66bfa90ba64dff37ff4164b3adee,0,0.2412471431493388,7.799995915532542e-05,0.0182093633612053
5504acda0eff089f2c687572be618ad,222,0.2578119060290428,0.0042906440626995,0.0020208499283212
c210e0c300bfd6e8e9ed628e6fd7557,77,0.2357603462360732,0.0004467615807728,0.0130948122281437
50fb6b75b0b3808dddd726a19fcdfff,0,0.2500172803892926,0.0006005701649554,0.0169654755428959
9654fac8b8ed54a2598fad3f35594ac,0,0.2337190168086774,1.837028764128721e-05,0.0080378767308064
019f2774e4e0f3f1f25463d472b2af1,0,0.2358638618273189,0.000951336204232,0.0034576230586251
5be63ea00c16c48212a1271684f9d49,0,0.2667427065613907,0.0025495904348173,0.0320189177248379
c0c7b9e48f47f12677dfc2a6154b761,0,0.2328603679001536,8.415940627385281e-05,0.0061591560805083
23434aac31f46254a6961f03a59ccd5,0,0.2290268385549899,1.688960696577193e-05,0.0056125222695935
e4605ea8bfb08a2aa7f9577f9cf2ce0,0,0.2405028502531095,5.027764506946892e-05,0.0104891886569016
f6b1496d98076c4b97c8a93fa60dc6a,0,0.2565477457030049,0.0016441162564629,0.0168714320685541
32743ceb7db9b2bb3beaf895eb02631,37,0.2441423563769231,0.0003386914202022,0.0015091464223048
d6814b733b25febba978234ef4e56c3,10,0.2583803605019406,0.002239704755328,0.0042008794940658
571452d278547882b121795348cf161,38,0.2338529970820097,0.0001932471663183,0.0058232721557758
769bdeee9769d34e4122720ecd0edca,303,0.256061013653504,0.0054661714201886,0.0332029597117722
498d0547533460c7e47e67de248bcc8,44,0.2347951773859908,0.0003053359440543,0.0012765033778181
fdda72d368f7d800a523ae6ad48b9e9,0,0.2462331626910648,0.0003581463467353,0.0228086745652736
4bf165baf0d1a7f0168bce210263777,0,0.2553175469638218,0.0002709454109051,0.0226454388608461
1a35a2f3dbb6795c83d170f8122159a,177,0.2551050634518363,0.0038469413399555,0.023054202846996
19991f2481467ae830bf7b9e848a2b2,23,0.2271817504250027,0.0001564129032197,0.0014337422019766
3de4fd548778e2570f621f160f92633,0,0.240102668495818,2.3516089392175302e-05,0.0099763700685556
9101150b470a5671c7c8b49edb17a29,40,0.2437321713348756,0.0001595233002882,0.0014167268008191
4e263c2b7abeca2b578da739a852a16,0,0.231787966301543,1.3762085013169367e-05,0.0025013897937307
22eaaf333cd95922f2f5b1e054db2f3,0,0.2374535539693029,6.717919194704802e-05,0.0087495038317083
e4b69e5a7f3350a3925302a061cdbee,0,0.2293618316480097,8.800335412983223e-05,0.0023317184987451
c2f349e626bb5f2f3708744f0349e2e,204,0.2570472914712375,0.0099609630260743,0.0051091198820884
67574286f3ce0c1b1f96de737f9eba9,0,0.2345049359450908,1.5315578806615014e-05,0.0029535905708739
3e52102dc6f128631ab513c40a3e610,0,0.2411495673121797,0.0001084844902242,0.0214682410861
b1f6d2d0bcfe5f5f9db85727cc2580c,13,0.2482350949594403,0.0003954539020572,0.0028971307470065
76b4a03a2a412e54cd033aae8ecb1d3,0,0.2415833648729879,0.0004874670338483,0.0013555331519174
50e733a29332a032e41e974f8bc6982,0,0.231781034932054,7.118737365353577e-05,0.003205644592866
d49d7a283c3b625c3c9f59ef1202c51,206,0.2492328611065174,0.0034330119067843,0.0039022883362112
2ee490cdeaadc99d688673d5067fb06,0,0.2348287130212729,4.5028617817632594e-05,0.0170876823980669
7375b08e436861f18c86092bdf4dbf3,0,0.2419151317344177,0.0002422150538654,0.0028769931022766
2dbc6ea63b56d61286b157d479b91af,159,0.2598679011222178,0.0034761072391813,0.0211103254094954
ef5a7423f9bb116fdd6ffe070d54a0b,35,0.2386494594142848,0.0025325213006232,0.0020606552341962
7cd8a3a020e1b4640dac31e0c152311,0,0.2450421154844974,0.0003883720681996,0.0197615473860279
0f394c9885460c16564b27121fd9cd7,0,0.233095466203821,2.3452646288609355e-05,0.0119059917053847
cb71dc16def05d1387f3fce728c1538,0,0.242461076452818,1.9270401411885434e-05,0.0045865890997946
a39d4c72b4ea108e5f2aba3cff00720,46,0.2364034055754533,0.000188133249921,0.0081350757233227
c19279515472853e9b55bbed6467234,27,0.2254101595768989,0.0001280803650588,0.0028674152825478
a11ac130ab8ce318ded6fc9b1732a58,280,0.2729902841300749,0.0062967547215988,0.0062424174375591
b533d4d288f690662deae1c4a7db14e,17,0.2527190494156663,0.0003119368861473,0.0018480244332707
6fca8fb1ffda4da24740080b694bc2c,65,0.259938867223058,0.0031506286391795,0.0029279449026963
c8f47c527077250572e210eb9e803f9,0,0.2384858155093142,1.306782451147528e-05,0.0013765780179677
64cff92722d20f25fc6978ab4a03eb0,0,0.2238985820636833,2.0673508913905324e-05,0.0038188814154554
9164cd32275c0764c0203e9257317a3,0,0.235500421032528,9.54852798895304e-05,0.0014014780918138
16c8cb9cdde05081a0c6de5c342852e,88,0.2413888221528167,0.0010405197630206,0.0024214942451727
d619dea2373f4a67f21520fde5e029f,69,0.2368027095090324,0.0008585431401381,0.0045809879628611
b2d8b977eb9a01fbc0667aa7976aa50,0,0.2294860081886779,0.0002153181110876,0.0026953733922929
b569d3d38e6463dc61efdacecdcf358,17,0.2447657501184219,8.516452129078181e-05,0.0014614332735198
a360fd93d8d29a58a5fd39b03d34d58,0,0.2379565629276165,0.0001698471404549,0.0151332119353792
8dd58f0937f09d8bff33a25e06303e7,0,0.2457468973638916,0.0003535178307745,0.017397312576756
e8be112f53e89a4fe9ee61b8fdffb27,234,0.2492076761255592,0.0053407457433244,0.025500474117621
b0d2d7c5dc9a1473db61bff247d93e2,0,0.2302133852688213,2.3812814806124036e-05,0.0097652625226223
ae541861dac8af7379e2d4a1d03230a,48,0.2434511042708043,0.0008070976569362,0.001921614972655
fc547f8e73021e2f8f3ff4f5ad81a20,0,0.2481170342660892,0.0006423337763987,0.0051656859330169
1f8ee92c629be7097a900c52f5101ef,127,0.2463818791976786,0.0016845734967055,0.0123844968279152
2ee982ebcfe9bda10eece84f9f46f9e,0,0.2358351553297197,2.472550836480539e-05,0.0136890629410132
842c1c1e22fdf50cab0502142d38c72,0,0.2270372509143254,2.807508528846487e-05,0.0082145018363186
daf84b06ce1dc06b45626475dd5c8a0,0,0.2330994719860456,8.376290516028611e-05,0.0018934793708957
a5fa8f07d815743fb7ca047d3743189,31,0.2334786406806064,0.0002403422409704,0.0055121823028321
43be07cc3e6f24916703fc3288bee2c,0,0.2443237596030009,8.638214234535083e-05,0.0084438688959892
5ee3b4b102242f921ad6f95849e8d91,0,0.247811054119603,5.7409047717338434e-05,0.0051074715935004
b43bffb72afc752b082e1c2eeae84fe,0,0.2375242423048467,1.3556087210521831e-05,0.0034405207492468
85a1adb287c97691f8a2b8f7ac484d9,0,0.2410188751327123,5.735458180384492e-05,0.0108882670426322
abf60bd54d46d906a2aa890e347e7ba,0,0.2384009350434786,3.0199188875792607e-05,0.0145126191973835
39fcd5bf1c25f6020426a3b0fc693b6,0,0.242461076452818,1.9270401411885434e-05,0.0045865890997946
9e63322bc08c082c0c6d0f614760f51,74,0.2529995197038018,0.0028861281368835,0.0091412480465101
aae81c5a0511e89a2862f09680d2083,0,0.232256296981216,1.7253129068734462e-05,0.010788004711187
5360c428b8981f66daf6872b8acd99c,0,0.2433702946137008,0.0018645792204596,0.0091718821000619
5751ac09d20e1263eda2b4de6e52643,0,0.2352349487959903,1.548173850603393e-05,0.0037915532951371
a31bc52b60ac99a36065b9ea778f72a,0,0.2238403874795265,0.000539339062254,0.0072756299567994
91441629c5471d19ab09b1b20f111c1,0,0.2352461681878292,0.0001698265993686,0.0019625952942863
188632c35d21e2888d0506a78ede927,0,0.2329133486445298,0.0001597036315146,0.0029957275675288
c9990315e112af98dd83c60fcb4d876,0,0.2332056754050023,8.279050405076907e-05,0.0048848373762782
cdcd67fac92483db861d289b5698a78,0,0.2350464192417829,4.252457094594012e-05,0.002759279368405
ab9a2d8cdb4308bf184cd4c98f95c43,0,0.2444558586322799,0.0001325090291563,0.0110599339981551
1027919791ea8729edb6dade6e42d29,474,0.2778554492054469,0.0186777623234953,0.0168990990465698
6d2b09102cca44565987fe74d128a89,0,0.231657330236371,4.216662418636592e-05,0.0060203998960854
620b07eac9122d247c2dc74c2116dbd,118,0.2448121359245204,0.0061509901068132,0.0056002152980374
6bc3be76d0a63952ff7453190d9a81d,0,0.2340547606003218,7.849349458540813e-05,0.0034682755130828
697f0b904ccd4d992ff594f7f9041de,0,0.2443512684594286,0.0017130376803427,0.0014577029096427
ed10ceaa7f37cea3ace351326717340,9,0.2365518263705409,0.0002385404546454,0.0020024987350266
dd26b3f3001558eb322af5410dc6c85,157,0.2524239322601656,0.002466328691978,0.0076995285035744
499ed925d06f3ae077591d5381dab08,0,0.2454922650208815,0.000112692055565,0.0238807544087306
0e7153294396eaa30a3b7ca37e5ed6d,108,0.2369340413638904,0.0008122890402733,0.0171721250334505
15e90a269741926d921d56808701b44,161,0.2546321500309749,0.0024981476634032,0.0044181068391526
dee6f0a3db742d594d25cb263b9c2c8,0,0.2372209955621625,4.129427797219411e-05,0.0105519295607532
924db4a7dccdbcf6e66e74f5e5e3539,0,0.2374774585499938,0.000198343511506,0.0019034630828643
e050d3d724c39fa6633bb1b8c9ebfa2,53,0.2308019534108118,0.0028844406263681,0.0013800984728589
22a5ce11d39f5891be6a2e071c18966,40,0.2271009221161372,0.0003555150690647,0.0013288962907778
2f3111a674bf0f60dc1c515be4ed2a6,52,0.230968983338016,0.0018264388475135,0.0015137536589393
5f86d4282115a6e21918b893813e2a7,0,0.2471405470653882,5.494546062144903e-05,0.0129193203964077
f3d0c67ba01f1dd7f2b4912ca58ddbb,0,0.2307234346561431,1.1846972946938285e-05,0.0112678254983578
d4656951c837ecbfa2b322d62c4fe04,161,0.2388816730875068,0.0115583161660706,0.0012412684236856
bec28ecf3de76c45d2f06f614f0697b,0,0.237218921199561,6.127873927413352e-05,0.0057477614440047
ae3c3ef6bea9966ac88c3608eca1044,0,0.2403462375022703,0.00033662596352,0.0012500827754613
a428ff78f9c5cefee85676dc1923353,0,0.2483942003506892,0.0001738553397743,0.0065622722489749
1e96c57581daaaee7d0882767e7c6b5,0,0.2468234940882643,0.0001638254840948,0.0039843872659988
6b7c9fc6355d2dbadd3f1724f6e72e1,0,0.2323746707497269,1.32269953387263e-05,0.0065594133045294
e1315338f3ec717c2b4647db392afb7,0,0.2247863212452406,1.832671858599816e-05,0.0044441122165164
c0d73443b2c9a236cf3764082d3ae91,58,0.2368936956132576,0.0005373006002179,0.0032003449695549
fcce8238aaddc12923d2dd1a24e48f0,0,0.2362798637784919,7.61411104028684e-05,0.0028674095341592
9a42e4ae673ab1a5238abba5c70c3c6,0,0.2558702162276875,0.0011092291886381,0.0161714470772406
70a3e38c79cb7b500f236b713598a80,0,0.2452514623055156,5.388054625015832e-05,0.0069116808504846
ad3719e414601ea087ea9de95351bc4,38,0.2438702079746852,0.0002943743538331,0.0019536406037451
6ecd1de3b34d85613e8ffc33c24de31,0,0.2323478022542738,1.7804363872837908e-05,0.0045370151378567
04675763ebcc4a2389cd24636d958b1,37,0.2439524468984371,0.000319192905776,0.0041671926696985
65528ebec1a8cd9159d4872f477e518,3,0.2304754703516008,7.290719829278916e-05,0.0012980826846449
9635c974b1f3081803faf71f6b9e38f,0,0.2284511252868481,6.815713794160683e-05,0.0015094558245069
036afd3ee1b724a3d7625e5f902fbcb,0,0.2415414203290832,0.0002568952891131,0.0038941220170191
d83db1375a02fc8d02ce56c2c071d5c,87,0.2434937147421944,0.005170145642749,0.0073060641016402
2f9b35b2726de63d8986e5eb7d5d0f2,0,0.2475058277184995,0.000171915783032,0.0193538797395817
9898dbfbd127e580a3f199d10941161,0,0.2402770519826754,0.0005179170988996,0.0146797514181993
57991d325e56fd2ad7ba4061b36d691,58,0.2303150191235837,0.0030619218437168,0.001454911640685
14f168205fc29d77fd697f105dbd796,0,0.2365425446111322,6.319118340096885e-05,0.0029553491728293
3f0e9ff053d6c0f46a1ea55dc78358a,0,0.2325758842264545,1.0472512977619517e-05,0.0117243053424947
999246518573af4b1756e96b5da8c15,1503,0.2944710690424371,0.0499114904088671,0.4433794012406474
28157c73eb48d30a49a2a849056a2bc,0,0.2342528269138606,1.0291604885078966e-05,0.0056781290085837
129f1c1939996d94dbedf63ef898059,0,0.2436281993713516,0.0003534072075317,0.020859830331638
4b27e70164f7a1350b4f761d00e0c0c,0,0.2375928918316495,2.866172480021681e-05,0.0131806332717424
048844768b8b9e3bbec67aa0f5979df,0,0.240507114677069,2.9071697766335105e-05,0.0029386280343237
6754ff2a3ef901a71d8962ca4dd149c,0,0.2378616302570375,7.873496823630722e-05,0.0026667239704746
1819d3984f84a8be5b7fb6cab8a6b00,0,0.2257008432166197,3.299896483073937e-05,0.002529552367882
d2ed4510508ecce837fe6e963f7f646,0,0.2366075322273972,8.99218760465968e-05,0.0094507408790149
0088a47174bea7a04e95a30bbf06586,0,0.2439425752991057,4.929984830548999e-05,0.0046270532403755
09af4a3432f29a632a67d057c7f4ee6,0,0.2508182473788347,0.0013542899161673,0.002358704992913
967439142ba2be9bd2436abc0a4c5a3,65,0.2376001751696956,0.000384632799258,0.0103512623741036
5f05d290dae91f4ac997e36c670fc03,37,0.2318077724988891,0.0003355856760622,0.002198736386241
0380fb21c3b19ae9002973552ac5ede,257,0.2499712046588558,0.0179955394471166,0.0014091339090623
3ee4de8728a3321fbb4213ec773462a,0,0.242461076452818,1.9270401411885434e-05,0.0045865890997946
c9939860b641bbf4ab17d236fb0bfc0,0,0.2285050054961485,7.211014784871579e-05,0.0096401307876227
16132b6bf5925382fadf8bd611c82a3,53,0.2595161336611405,0.0052141130661501,0.0020616937025208
efb0809a7c296c77c650309bad55f3d,0,0.2298427922069669,2.322603466237676e-05,0.0107871223770714
31ceafa4a0c1d114d3bf9576910d431,134,0.2522654887829826,0.0019699092319663,0.0020874359712691
935989802452918c0d440c678854763,125,0.245118502254389,0.0042706503782947,0.0021453507501539
d58f7e990325c5cebee9ff742cfa62d,0,0.2259565128666441,0.0002615386255467,0.0023321496515422
e52a653dcbb227e1586c95ada1a7b30,37,0.2253305867499501,0.0002910315795703,0.0020527892690249
9a7be78acecfbec24c2ff366a8e0c53,0,0.2279817130563399,9.840840734833017e-06,0.0043986301317319
4341c1a3f0b71745c30fc906d9919d6,37,0.236450797524623,0.0003765424277779,0.0021137590486982
4db479ad02759e9a38a24eb64d49f7d,0,0.2325230568793499,3.8142371530895325e-05,0.0068233329605413
d353c3df533b15bde6a18607c224f5a,0,0.2399221721057751,0.0003795580235534,0.0031275001442715
e2cc47097f573ff79b56b9fdaaf7c36,0,0.2334043148136198,3.0301196970967443e-05,0.0012701588009883
7108d102c548f14c8baf493d1dbffa3,0,0.2380129324337366,6.960812001976224e-05,0.0013309966678116
f841e8dc445d0ad42351e75ffd12e67,0,0.2252744515121821,2.936296530686918e-05,0.0023867542014828
2fa20b1bd079d76813d82cfc3190edf,240,0.261642402117984,0.0097435264860968,0.0023161106290203
e826971a3b3c50ead6769d3d8f12abd,0,0.232868363449075,1.156119668482952e-05,0.0099314570166771
29edb1c4f013af75b27448e04dfeffa,0,0.2303600011888233,0.0001312000416181,0.003374978355516
00252026ab81b4bad8d9ddbd1ecd5b5,174,0.2620822243368966,0.0052653041092439,0.0065252606085677
2dae71967c34d779b7ae803e48dc279,0,0.239037435511087,0.0001363246707516,0.0124178146016294
1755c3bec3b8baaefe1181dfebb23a6,0,0.2375512813215585,6.864498829962714e-05,0.0104323078466301
1009aaa437b569a535bffa146a1b891,0,0.2332738568695315,7.044124785745316e-05,0.0017505865008421
d60e8e2afd8fd9acbd3e8e76d65faec,0,0.2334384586590712,8.976917472105628e-05,0.0039345152513093
c534268751adba72a82a8d7fb179462,0,0.2510526851569079,0.0002481320774455,0.0217956210671764
0379c6f88da7f8b13e78813792a1308,258,0.2574424673784104,0.0064810485980108,0.0053747873042277
0b2fbfb780db1ccdfb92aa43b410069,0,0.2304764493984911,1.643071655788986e-05,0.0044626914552616
0c68f01e411dbe76e61300f1ac47814,0,0.2280823443851706,1.6115057966241366e-05,0.0090654016871909
8565811969d8a3be03c1477feeffb81,0,0.2334545298078784,0.0002449620171064,0.0095807322105725
ea1771a90b70a1086a80b2940d5c745,0,0.2422261807499475,4.904746599193602e-05,0.0166396617895685
22fb158105c56616ce663818a3abc8b,0,0.2268094676732967,1.5020626600378038e-05,0.0020375006859513
5200be515a644e5c28f831f203f162f,0,0.2379565629276165,4.637756887034745e-05,0.0021085898030686
a6018019f35e2b7c3bc96ca58e5048f,0,0.2390858895435176,4.117420410264779e-05,0.0012737765660448
721742069b3bd71f38a8fe7a9f59598,194,0.2652417710813334,0.00430881438954,0.0036009685658398
e3ca24d64037ff4322b8ae1990a3009,0,0.2280823443851706,1.6115057966241366e-05,0.0090654016871909
dde588db6717b1f2c88d3f795b24a9c,225,0.2767457281305789,0.0072270399375979,0.0164959649320895
80b26fab60fbead046cc81132a6bc7b,0,0.2291961490856401,3.84630858529422e-05,0.0051507275079363
