alpha,rank,node,score,node_label
0.5,77,8918a8cf6fe85287083d6cfd6a0ea28,237.2214155593883,c0c3d134827038c65f699c55e52b1d6
0.5,78,d0a8896738b694fb39fd38407f8df74,234.69767787517625,f10b78da1f1ef3388cec436ed113923
0.5,79,50f15736bd1829031c158054092ba76,224.67977212023337,ee323b041536b556bd8d529e6d22e7d
0.5,80,2a6e795468719006f87397ee56da3b7,222.5601042415284,99d31411a219f104f6bce8d4e4d257a
0.5,81,d49d7a283c3b625c3c9f59ef1202c51,220.08634669147472,e4430de6eaaa82875149ee0871a87ce
0.5,82,721742069b3bd71f38a8fe7a9f59598,219.90907211845536,2bca545b117e40e0ea4209dfa94af8f
0.5,83,fbd6a787aa6422a019e623956424d5f,218.8880992653552,2aeca9c6612b71c432c28e528816e8b
0.5,84,d265be66c550da7ab15cf51a36944ef,218.41474309212737,5b0fc539414cf11ccfb430d6a9ff9c7
0.5,85,c2f349e626bb5f2f3708744f0349e2e,213.7662274541982,2ef2394a7f53963c3d2bd252f8e9a21
0.5,86,d0868b6277ccdfbe332bc759ccf5d31,213.3682263131041,824b09d63715e0be4869496f3172a0b
0.5,87,02b480aaab6a19f47900d18111a1a7e,210.0,69300142fa939feac0f0af2e4aad887
0.5,88,7e8cb31f1873b314a26d81aedce487f,209.2844953645635,9a08c662465a1d468dd64ded1f257db
0.5,89,316260fdc1c34556fcc4f0db55ad1d2,207.2293415518179,3a150199c3cbd0b8db66cc635b16812
0.5,90,430564a0ef9077aa3e3f25ac96f0fb2,207.1810802172824,0ed2d49a37f51faa497f5269863ee68
0.5,91,dcc954002776ac30bed9c58fca3f8b5,201.73745314145316,2b6ed2b8cf8785771777a39a5fbce02
0.5,92,562878b41443edec73bdb788cb937bd,199.69727088771145,3e8439875534284896d80a298624fe9
0.5,93,bb62bc45d54ae6a9716b6f6844bb88c,199.60711410167724,a89dc386bad3ec8ad64aebd2cb772e2
0.5,94,cbead96bf473fe540c206310b9d37a7,199.43921379708652,8d2899e140a0a8280e01769d69cc59f
0.5,95,6bd74699becc0ed8fec75bfbeee4360,199.1682705653689,257fc040a92679e948a4c0c98183112
0.5,96,c1598caad80fdddd538fd01668f276f,198.35826173870348,a979b970eab59d257684060d529cbec
0.5,97,544877cfb41c8edcd88576c2426036d,195.9744881355734,aaa176af2273b43f63cbe6e17db6cee
0.5,98,00252026ab81b4bad8d9ddbd1ecd5b5,195.6527536223296,3b42ae2981de0ca39c0f1de17020829
0.5,99,809701b78456c8c9f7d3588769aa0c6,194.21637418096344,b2ad9a7e727fa87d56e82ff174e20bc
0.5,100,227cb5909cd744fc312f8d36afcd238,190.09208294929067,0ff4e17ad3bc7f00fa25b287222b0e3
0.5,101,10ef2f35012a66c2e7b2dcd5f3457f9,188.904737897174,6c4e83d28583dba7d5a9092ffa840d9
0.5,102,1a35a2f3dbb6795c83d170f8122159a,184.82694608741443,beca8f979c16841f2c963b00233619b
0.5,103,a7754d1c54507a9547d94bef14f201f,183.5810447731465,399e0d63494f3c347686f26483b1d7d
0.5,104,fe59a5cb7b45393b77b32f58a8cfbaf,179.2986335698072,c459183ddfd7010bc51207f2355ecf7
0.5,105,a58d95246f2cb12d52f3f4f92163815,179.2986335698072,930379c685e14e8a29b1e7c6ba9b950
0.5,106,eabe439925b20bc73216f67557d905e,177.65978723391515,3116036b00d464eee673b3a18dfe115
0.5,107,e021fb3179f48562a05730537e21233,177.46548960290843,c7c9cfbb7ed7d1cebb7a4442dc30877
0.5,108,622a3986861df71bbe10475bc8942a7,176.81911661356077,266f1f91e3723c8467a376c310ec48d
0.5,109,15e90a269741926d921d56808701b44,176.7314346685388,4a99f33deeb82efe2d7bc3ad64ad042
0.5,110,b8680e2128e6a98b6ef5b2f3c3e08a5,175.76973573399945,f0c9ab7b145e52bd704b1958887bc15
0.5,111,22d983b5dca93ce1bc051d4fa2ba4ae,174.46489618258454,c7e126a014bcffc274a41394acbabf6
0.5,112,54354dc87fb5bc540e773cf9d9c28f7,173.6663467687393,04510988c0772af8d4d5969624b262d
0.5,113,22fba3d537dd1b047da3d015f9256b5,169.6525861871843,750fa4c467523a1e22fcd282254bb67
0.5,114,40ef3fe59fdd3b0be4810d545fa6282,169.44025495731526,430d79993863cc48291464a412841c9
0.5,115,d4656951c837ecbfa2b322d62c4fe04,169.28673899629587,a58d53c9c0de97ab8f965094097a9b2
0.5,116,a221ebeb29cda22bdfc862311d27fc0,167.15262486721528,44ccf8e363a09dfb26d35c7124d86c0
0.5,117,304e30f76286fc330102fae6f37fdb6,167.13766780711043,c46a5b06de4a4fc83f2a1da157d1de8
0.5,118,070d2d524a4a5a45b2b6ecacc25a9dd,166.4091343646736,5fe151a33662dcc82b897cdb6912762
0.5,119,dd26b3f3001558eb322af5410dc6c85,164.80594649465775,d86d137da59f62e587cb8c777f67c5e
0.5,120,ace9c769a58f25139040dd3d49e7ccd,163.80476183554617,2fcc5c5c04f976e74a5fd03dd8fc663
0.5,121,4a15c4c5b4302b01de8f528f2232291,161.88885075878449,f35cbc2e312951c9d05c9256be85059
0.5,122,2dbc6ea63b56d61286b157d479b91af,161.4930339054908,00f8fa3284a551068881aa29403261c
0.5,123,9ea19d85f44d8a2d8866c6ab42e9df1,159.50235107985085,f62c288db65d77e1730c3898c70495a
0.5,124,7b9d69afd2e5a1ed5f5d7db4eac4244,158.36666315863323,acd3e14e537af37ccff9b5a139ace88
0.5,125,e7c8b9f087c54a9628ca0d5d0341cf1,157.1686991738495,e71153e05ef6e9eaedfbb8ca5e4d1d9
0.5,126,d8219860e354d251b824df25dc52e99,156.8438714135812,00efd5928bd08d923411fc890fcc9b6
0.5,127,f018a4ff592e345f2e672776ede7aa1,156.74182594317318,105040677079c9c8ca863ab80c5daa5
0.5,128,648cb0d1b3a987db23fa3c95c8b14ca,156.2113952309498,f01f257799c47101ba6d3832614b290
0.5,129,59c3fd30e29b5a8826a00e4a235a22c,156.16657773031974,63a7275c564b31495db6330894c3650
0.5,130,0859e5e8efa457b50ebc535cd5f66cc,153.94804318340653,e48ff358f638f314d7405e83a941da0
0.5,131,e6b84013ffe8cdeda31434218463971,151.94735930578062,f404f02c01d3fcc3733ce02dc0cf9eb
0.5,132,9c29a0adc6665a98cfd262d02b6416b,150.9768194127827,39a8a5aa56257fb5e97bdab70789b16
0.5,133,fbc314ddb213097a6ec41f43e4332b2,150.83103128998357,da5946a6951e91980cedb9e17073506
0.5,134,d6415bcb47d1ff549379f3ecb2d1832,150.43270920913443,5420712972218b46e3b8deaf18afe40
0.5,135,39e1dd89e85457989661253a699ea45,150.3994680841658,2a00f3d98c2508805a42604aa4edf48
0.5,136,eebfe80f5753021738a14153ac07102,149.6996993984958,3fd5d88e8787fd2a5f6283d3574b7a1
0.5,137,06c5ee1306df2597415dd5e9e88ddb1,148.77499789951264,385263c6ac78cb7e9f93e08865a997a
0.5,138,5c3282950352239486c8d2b99b32d37,148.52272553383875,c9fcc11871160d7a1ee0f92ba928b00
0.5,139,333905310e5cd10c0cb22590c29d94b,146.9693845669907,6c0e5f95bdc93cae94e20107c367026
0.5,140,20b1a013068c325da14192f40d40b69,144.72042012100434,4c6c8fdac78d4359ef6c949b61b5dd3
0.5,141,31ceafa4a0c1d114d3bf9576910d431,144.65476141489432,77ce93bb5df090767439208bfe72a09
0.5,142,769cc9b5f94e0d98b740c5269af90e2,143.48170615099332,17d41a1f00e7099106e36f5f3cfb83e
0.5,143,6cd7dffa6bc682ff2f135bb30312f17,142.71650219929018,4f05ac5c168786d139d755cde38e666
0.5,144,6753017c07ea8a1d056b55e37da3b9d,140.71247279470288,b6cbb1c6ce27f5643e83c3504028d97
0.5,145,44353812ed0ac70ba32f62f0ce64d89,140.34956359034393,4a794804172b720fd23239e1ee8228a
0.5,146,0e578cce44da2c6948674f4bf66178a,140.28542333400145,904504804e9ef3f8c7f56eabbd9b580
0.5,147,6431e1d7cd8030e75eb794eba20ed4b,139.91068579633222,536f3195c518028c3ca29e842426b67
0.5,148,f46c93321dafe7445326ccc3a6c02e8,139.34848402476433,1137d5f5058b7790e3cd03f06118ded
0.5,149,2c6244b48d2a7f3234faf3b4e3ea72f,137.83323256747627,25428609c520bf78fe64a6a71b55e4a
0.5,150,f49f6dfd566b89a58fb7b68d3765dde,137.45544732748863,ed0e584d93dddb4a480583d6d4a598a
0.5,151,0417338b937f44c98478ccdefb60036,136.17635624439362,1e4ffea0323fcd177bbe8feb40f3d3c
0.5,152,5ddd5fe48b1848b5214cd4d9b4c4f40,135.4916971625937,d3be3eec0593e0c120bba4d1113ae4f
0.5,153,349d15b8d269f8ce0d2f57d5333ee4c,135.23313203501573,eb21701a31e968aabdfe873aecb5133
0.5,154,634fd09fd4bd715980be3c99443636e,135.09256086106296,6c194b5596ae413bd94f3fbb82f407c
0.5,155,03179302cd7caa5ed9c98b149aa6286,134.32051220867197,a0b57064fc02cccd62fb6d37a51936e
0.5,156,7190075632369ec9dfabbcc4289e153,133.60389215887386,e212d9d78437f877bdf31b0e857fff1
0.5,157,146415c01160cdd2a3afa45ab4a0c76,133.49157276772192,9e136a9b3e85029c73f6c8c01cc6184
0.5,158,b97c2cbdbf28f40ceb16497b495cc62,133.3566646253572,639c02343a293dd8c9a3bc46bcd7bda
0.5,159,f88355d9776f82e63e39dde1dffafce,132.38579984273235,9a0fd1ea15fe4e3f94b1bfc0a832199
0.5,160,935989802452918c0d440c678854763,131.8142632646407,7fbb4b495f16a0a796608752b686809
0.5,161,6167c9effff4e454671ca5c63506131,131.4229812475733,67ac72bb313ee89442c4036f21fed30
0.5,162,deddf7479b618d3780e78764c13a5d5,130.99618315050253,81b05d3f01c9c7962072991a41ffe30
0.5,163,1f8ee92c629be7097a900c52f5101ef,130.93891705677115,7f74af255582cda375182d79401b926
0.5,164,47663e83323a2e8b6a9d80d5c058688,130.75549701637786,d6bdc7e82986c7a0991a19a6b6580b6
0.5,165,458d8eb9ec6ec90089a3aed20c18a72,130.45305669090317,ab2dee09839b191a87ca406af65c100
0.5,166,e1b4a91981cbad08c6d4f01c9bf77a3,130.2843045036508,24b6460a56cfeb1117ee835493a1d13
0.5,167,1bf2fa7956290fde70908d8ccea4a2e,129.89996150884727,e2eb1394cc60e59309d495eff14bbc7
0.5,168,936cff4669def88b3e4fcbde754a33f,128.89530635364503,a2eaa5f8a64a2370c5d57ddd103362d
0.5,169,f4bd636fe5cd352fa2a80d1ea953ef8,127.9374847337558,58129ee49bef9c2c8e19c8d32c4d510
0.5,170,8e19ecfa87c72d580fee9964b43a73d,127.80845042484476,05d2439dff40a872de929c449fb2d55
0.5,171,d1af002fbe72e9b890d00385cf31dae,127.68320171424274,206be48fda2c79265604b0520c8dc6c
0.5,172,16f4835b9e019bbc5977fb5695206a4,126.475294030099,b05a827693010582112c311b3ed85cc
0.5,173,d65e0221ef955e03f4c28886a591335,125.67816039392048,68089d415091f6600c195d528d697b4
0.5,174,c6db33485fb82095b30f6d301fd70e5,124.49899597988733,d77f2766084a9e0048605d87eaf13d6
0.5,175,e6fee0e2af4816c8a36a2418c098525,124.33020550131816,f9886ee976d25b32a6531aff9a485b0
0.5,176,ce4818968cb78dbd671763b0102c00b,124.2095004417939,73dcba52705231c2adf66b212bc0d23
0.5,177,4eb190e892a707f0fb7b4e4ef592941,123.97177098033244,706f80fb5bde61f0b71aac1b163ca4e
0.5,178,73a4d785450aa3dcd90b78657e980c6,123.596116443843,9bd275ceba556620c2ba42ee3d04f76
0.5,179,a353f4092f6e66a3fdb549d77c65a6f,122.64583156389784,25f6b5da7f802c85ee9cffdad8d7b19
